Date,Year,Month,Month_Name,YearMonth,Day,Week,Learner_ID,Cohort,Track,Name,Participation_Score,Comments_Made,Questions_Asked,Attended_Session
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_003,Cohort 1,Power BI,Raj Brown,3.7,5,0,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_004,Cohort 1,Power BI,Nancy Flores,4.6,6,0,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,5.8,10,1,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_006,Cohort 1,Power BI,Susan Nelson,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,7.9,1,8,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_008,Cohort 1,Power BI,Anthony Hill,7.6,9,7,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_009,Cohort 1,Power BI,Robert Stewart,9.9,18,4,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_010,Cohort 1,Power BI,Diego Liu,7.4,13,7,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_011,Cohort 1,Power BI,Ivan King,3.1,0,0,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_012,Cohort 1,Power BI,Karen Campbell,7.1,0,2,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_013,Cohort 1,Power BI,Dorothy Green,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_014,Cohort 1,Power BI,Robert Young,10.0,0,4,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,9.9,3,4,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_017,Cohort 1,Power BI,Jacob Carter,6.1,3,2,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_021,Cohort 1,Power BI,Yuki Rao,1.5,0,2,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,7.5,8,3,True
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_023,Cohort 1,Power BI,Priya Carter,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,0.0,0,0,False
2025-10-17,2025,10,October,2025-10,Friday,2,PB_C1_025,Cohort 1,Power BI,Chidi Martin,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_002,Cohort 1,Power BI,Ananya Verma,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_003,Cohort 1,Power BI,Raj Brown,2.2,0,0,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_004,Cohort 1,Power BI,Nancy Flores,2.2,0,0,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,3.5,6,2,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_006,Cohort 1,Power BI,Susan Nelson,5.5,5,1,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,8.2,12,8,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_008,Cohort 1,Power BI,Anthony Hill,9.3,15,4,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,9,1,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_010,Cohort 1,Power BI,Diego Liu,8.8,16,0,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_011,Cohort 1,Power BI,Ivan King,2.4,0,2,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_012,Cohort 1,Power BI,Karen Campbell,8.2,7,4,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_013,Cohort 1,Power BI,Dorothy Green,6.1,6,1,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_014,Cohort 1,Power BI,Robert Young,10.0,11,5,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,7.8,11,7,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_017,Cohort 1,Power BI,Jacob Carter,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,3.7,1,3,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,5.0,1,1,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_021,Cohort 1,Power BI,Yuki Rao,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,7.7,6,3,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_023,Cohort 1,Power BI,Priya Carter,0.0,0,0,False
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,7.3,17,3,True
2025-10-20,2025,10,October,2025-10,Monday,3,PB_C1_025,Cohort 1,Power BI,Chidi Martin,3.4,6,2,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,3.9,2,3,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_002,Cohort 1,Power BI,Ananya Verma,5.7,5,1,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_003,Cohort 1,Power BI,Raj Brown,5.4,4,0,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_004,Cohort 1,Power BI,Nancy Flores,2.0,3,0,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,0.0,0,0,False
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_006,Cohort 1,Power BI,Susan Nelson,7.1,10,3,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,10.0,7,5,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_008,Cohort 1,Power BI,Anthony Hill,9.4,13,2,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_009,Cohort 1,Power BI,Robert Stewart,9.8,0,4,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_010,Cohort 1,Power BI,Diego Liu,8.9,4,0,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_011,Cohort 1,Power BI,Ivan King,0.0,0,0,False
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_012,Cohort 1,Power BI,Karen Campbell,6.1,10,3,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_013,Cohort 1,Power BI,Dorothy Green,6.0,9,3,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_014,Cohort 1,Power BI,Robert Young,6.9,3,2,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,5.8,8,1,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,7.7,16,3,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_017,Cohort 1,Power BI,Jacob Carter,4.8,3,2,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,0.0,0,0,False
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,4.8,1,3,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_021,Cohort 1,Power BI,Yuki Rao,0.0,0,0,False
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,7.0,2,5,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_023,Cohort 1,Power BI,Priya Carter,2.5,3,0,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,8.6,12,6,True
2025-10-21,2025,10,October,2025-10,Tuesday,3,PB_C1_025,Cohort 1,Power BI,Chidi Martin,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_002,Cohort 1,Power BI,Ananya Verma,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_003,Cohort 1,Power BI,Raj Brown,6.9,1,2,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_004,Cohort 1,Power BI,Nancy Flores,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,7.7,10,0,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_006,Cohort 1,Power BI,Susan Nelson,4.3,2,1,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,10.0,11,0,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_008,Cohort 1,Power BI,Anthony Hill,8.4,3,0,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,15,3,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_010,Cohort 1,Power BI,Diego Liu,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_011,Cohort 1,Power BI,Ivan King,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_012,Cohort 1,Power BI,Karen Campbell,8.5,6,2,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_013,Cohort 1,Power BI,Dorothy Green,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_014,Cohort 1,Power BI,Robert Young,10.0,11,0,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,7.1,0,5,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_017,Cohort 1,Power BI,Jacob Carter,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,2.5,3,2,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,6.2,1,1,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_021,Cohort 1,Power BI,Yuki Rao,4.4,0,2,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,8.9,2,7,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_023,Cohort 1,Power BI,Priya Carter,0.0,0,0,False
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,10.0,16,7,True
2025-10-22,2025,10,October,2025-10,Wednesday,3,PB_C1_025,Cohort 1,Power BI,Chidi Martin,3.3,3,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_002,Cohort 1,Power BI,Ananya Verma,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_003,Cohort 1,Power BI,Raj Brown,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_004,Cohort 1,Power BI,Nancy Flores,3.4,0,0,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,6.2,5,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_006,Cohort 1,Power BI,Susan Nelson,6.7,1,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,10.0,3,5,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_008,Cohort 1,Power BI,Anthony Hill,10.0,14,0,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,1,3,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_010,Cohort 1,Power BI,Diego Liu,7.7,6,4,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_011,Cohort 1,Power BI,Ivan King,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_012,Cohort 1,Power BI,Karen Campbell,4.9,1,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_013,Cohort 1,Power BI,Dorothy Green,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_014,Cohort 1,Power BI,Robert Young,5.7,9,4,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,5.4,5,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_017,Cohort 1,Power BI,Jacob Carter,0.0,0,0,False
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,2.3,2,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,5.2,4,4,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_020,Cohort 1,Power BI,Emily Baker,3.8,2,1,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_021,Cohort 1,Power BI,Yuki Rao,3.6,5,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,8.1,5,2,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_023,Cohort 1,Power BI,Priya Carter,4.3,2,0,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,8.3,5,3,True
2025-10-23,2025,10,October,2025-10,Thursday,3,PB_C1_025,Cohort 1,Power BI,Chidi Martin,1.4,5,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,3.2,2,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_002,Cohort 1,Power BI,Ananya Verma,6.6,3,4,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_003,Cohort 1,Power BI,Raj Brown,0.0,0,0,False
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_004,Cohort 1,Power BI,Nancy Flores,5.8,1,0,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,4.3,3,3,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_006,Cohort 1,Power BI,Susan Nelson,5.5,1,3,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,8.8,6,3,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_008,Cohort 1,Power BI,Anthony Hill,8.2,1,4,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,18,5,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_010,Cohort 1,Power BI,Diego Liu,6.6,1,1,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_011,Cohort 1,Power BI,Ivan King,2.3,1,1,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_012,Cohort 1,Power BI,Karen Campbell,7.1,9,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_013,Cohort 1,Power BI,Dorothy Green,6.3,1,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_014,Cohort 1,Power BI,Robert Young,0.0,0,0,False
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,5.6,4,1,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,9.4,5,0,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_017,Cohort 1,Power BI,Jacob Carter,6.5,6,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,0.0,0,0,False
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,0.0,0,0,False
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_021,Cohort 1,Power BI,Yuki Rao,5.4,1,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,9.4,0,5,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_023,Cohort 1,Power BI,Priya Carter,1.0,1,2,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,9.0,6,5,True
2025-10-24,2025,10,October,2025-10,Friday,3,PB_C1_025,Cohort 1,Power BI,Chidi Martin,3.8,2,0,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,5.3,4,2,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_002,Cohort 1,Power BI,Ananya Verma,5.9,0,4,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_003,Cohort 1,Power BI,Raj Brown,1.9,6,0,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_004,Cohort 1,Power BI,Nancy Flores,3.6,0,1,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,6.3,7,1,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_006,Cohort 1,Power BI,Susan Nelson,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,10.0,5,6,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_008,Cohort 1,Power BI,Anthony Hill,7.0,15,4,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,11,5,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_010,Cohort 1,Power BI,Diego Liu,8.4,15,0,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_011,Cohort 1,Power BI,Ivan King,2.8,0,0,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_012,Cohort 1,Power BI,Karen Campbell,6.2,6,2,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_013,Cohort 1,Power BI,Dorothy Green,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_014,Cohort 1,Power BI,Robert Young,8.4,8,4,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,7.0,1,3,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,9.5,16,1,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_017,Cohort 1,Power BI,Jacob Carter,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,5.3,6,0,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,5.7,9,2,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_021,Cohort 1,Power BI,Yuki Rao,6.4,0,0,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,8.0,3,4,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_023,Cohort 1,Power BI,Priya Carter,0.0,0,0,False
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,10.0,15,8,True
2025-10-27,2025,10,October,2025-10,Monday,4,PB_C1_025,Cohort 1,Power BI,Chidi Martin,3.6,0,2,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_002,Cohort 1,Power BI,Ananya Verma,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_003,Cohort 1,Power BI,Raj Brown,2.6,6,0,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_004,Cohort 1,Power BI,Nancy Flores,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,6.7,8,4,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_006,Cohort 1,Power BI,Susan Nelson,3.8,3,3,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,9.3,4,8,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_008,Cohort 1,Power BI,Anthony Hill,6.4,12,7,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,11,1,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_010,Cohort 1,Power BI,Diego Liu,10.0,11,0,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_011,Cohort 1,Power BI,Ivan King,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_012,Cohort 1,Power BI,Karen Campbell,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_013,Cohort 1,Power BI,Dorothy Green,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_014,Cohort 1,Power BI,Robert Young,6.4,1,6,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,8.0,1,6,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_017,Cohort 1,Power BI,Jacob Carter,5.5,7,2,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_019,Cohort 1,Power BI,Cynthia Yoon,6.3,6,2,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_020,Cohort 1,Power BI,Emily Baker,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_021,Cohort 1,Power BI,Yuki Rao,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_022,Cohort 1,Power BI,Kwame Phillips,10.0,1,6,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_023,Cohort 1,Power BI,Priya Carter,0.0,0,0,False
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_024,Cohort 1,Power BI,Dorothy Brown,10.0,17,2,True
2025-10-28,2025,10,October,2025-10,Tuesday,4,PB_C1_025,Cohort 1,Power BI,Chidi Martin,6.5,3,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_001,Cohort 1,Power BI,Kwame Okeke,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_002,Cohort 1,Power BI,Ananya Verma,4.9,3,0,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_003,Cohort 1,Power BI,Raj Brown,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_004,Cohort 1,Power BI,Nancy Flores,4.3,1,2,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_005,Cohort 1,Power BI,Stephanie Davis,6.7,7,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_006,Cohort 1,Power BI,Susan Nelson,5.4,5,3,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_007,Cohort 1,Power BI,Jonathan Flores,9.3,7,3,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_008,Cohort 1,Power BI,Anthony Hill,9.3,16,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_009,Cohort 1,Power BI,Robert Stewart,10.0,5,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_010,Cohort 1,Power BI,Diego Liu,7.8,14,5,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_011,Cohort 1,Power BI,Ivan King,3.4,0,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_012,Cohort 1,Power BI,Karen Campbell,4.3,2,2,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_013,Cohort 1,Power BI,Dorothy Green,3.9,9,1,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_014,Cohort 1,Power BI,Robert Young,9.3,3,0,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_015,Cohort 1,Power BI,Jonathan Adeyemi,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_016,Cohort 1,Power BI,Barbara Ahmed,9.0,2,3,True
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_017,Cohort 1,Power BI,Jacob Carter,0.0,0,0,False
2025-10-29,2025,10,October,2025-10,Wednesday,4,PB_C1_018,Cohort 1,Power BI,Jonathan Williams,3.1,0,3,True
